condition,gold,idx,mean_logprob,num_answer_tokens,position_count,positions,sum_logprob,task,token_logprobs
patch_random_prompt_01,Nebraska,74783_1993.txt_headquarters_state_203,-1.283124327659607,2,2,"[5323, 5746]",-2.566248655319214,headquarters_state,"[-2.564748764038086, -0.0014998388942331076]"
cache_random_prompt_02,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[296, 6106]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_random_prompt_02,Nebraska,74783_1993.txt_headquarters_state_203,-1.2830641269683838,2,2,"[296, 6106]",-2.5661282539367676,headquarters_state,"[-2.5646328926086426, -0.0014953156933188438]"
cache_random_prompt_03,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[2117, 3539]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_random_prompt_03,Nebraska,74783_1993.txt_headquarters_state_203,-1.2816954851150513,2,2,"[2117, 3539]",-2.5633909702301025,headquarters_state,"[-2.5618953704833984, -0.001495672739110887]"
cache_random_prompt_04,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[1210, 1955]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_random_prompt_04,Nebraska,74783_1993.txt_headquarters_state_203,-1.2893550395965576,2,2,"[1210, 1955]",-2.5787100791931152,headquarters_state,"[-2.5771899223327637, -0.0015200738562271]"
clean,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[7089],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
qr_ablate,California,201461_1993.txt_headquarters_state_74,-1.887980580329895,1,0,[],-1.887980580329895,headquarters_state,[-1.887980580329895]
cache_answer,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[7089],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_answer,California,201461_1993.txt_headquarters_state_74,-0.834483802318573,1,1,[7089],-0.834483802318573,headquarters_state,[-0.834483802318573]
cache_query,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[7074],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_query,California,201461_1993.txt_headquarters_state_74,-0.417090505361557,1,1,[7074],-0.417090505361557,headquarters_state,[-0.417090505361557]
cache_early_prompt,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[0],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_early_prompt,California,201461_1993.txt_headquarters_state_74,-1.8677595853805542,1,1,[0],-1.8677595853805542,headquarters_state,[-1.8677595853805542]
cache_random_prompt_00,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[6130],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_random_prompt_00,California,201461_1993.txt_headquarters_state_74,-1.8750126361846924,1,1,[6130],-1.8750126361846924,headquarters_state,[-1.8750126361846924]
cache_random_prompt_01,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[2981],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_random_prompt_01,California,201461_1993.txt_headquarters_state_74,-1.8749619722366333,1,1,[2981],-1.8749619722366333,headquarters_state,[-1.8749619722366333]
cache_random_prompt_02,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[1232],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_random_prompt_02,California,201461_1993.txt_headquarters_state_74,-1.8746365308761597,1,1,[1232],-1.8746365308761597,headquarters_state,[-1.8746365308761597]
cache_random_prompt_03,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[2159],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_random_prompt_03,California,201461_1993.txt_headquarters_state_74,-1.8746929168701172,1,1,[2159],-1.8746929168701172,headquarters_state,[-1.8746929168701172]
cache_random_prompt_04,California,201461_1993.txt_headquarters_state_74,-0.012107215821743011,1,1,[2511],-0.012107215821743011,headquarters_state,[-0.012107215821743011]
patch_random_prompt_04,California,201461_1993.txt_headquarters_state_74,-1.8749874830245972,1,1,[2511],-1.8749874830245972,headquarters_state,[-1.8749874830245972]
clean,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[7080, 7081]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
qr_ablate,Tennessee,764764_1993.txt_headquarters_state_43,-3.174882173538208,2,0,[],-6.349764347076416,headquarters_state,"[-6.3321852684021, -0.017579106613993645]"
cache_answer,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[7080, 7081]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_answer,Tennessee,764764_1993.txt_headquarters_state_43,-2.533764600753784,2,2,"[7080, 7081]",-5.067529201507568,headquarters_state,"[-5.066976547241211, -0.0005526207387447357]"
cache_query,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[7064, 7065]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_query,Tennessee,764764_1993.txt_headquarters_state_43,-0.2337729036808014,2,2,"[7064, 7065]",-0.4675458073616028,headquarters_state,"[-0.46750062704086304, -4.51792984677013e-05]"
cache_early_prompt,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[0, 1]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_early_prompt,Tennessee,764764_1993.txt_headquarters_state_43,-3.177063465118408,2,2,"[0, 1]",-6.354126930236816,headquarters_state,"[-6.336681365966797, -0.017445683479309082]"
cache_random_prompt_00,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[4165, 4676]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_random_prompt_00,Tennessee,764764_1993.txt_headquarters_state_43,-3.1709659099578857,2,2,"[4165, 4676]",-6.3419318199157715,headquarters_state,"[-6.324262619018555, -0.01766940951347351]"
cache_random_prompt_01,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[5248, 5501]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_random_prompt_01,Tennessee,764764_1993.txt_headquarters_state_43,-3.1768100261688232,2,2,"[5248, 5501]",-6.3536200523376465,headquarters_state,"[-6.335961818695068, -0.017658166587352753]"
cache_random_prompt_02,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[2666, 6851]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_random_prompt_02,Tennessee,764764_1993.txt_headquarters_state_43,-3.180701732635498,2,2,"[2666, 6851]",-6.361403465270996,headquarters_state,"[-6.34346342086792, -0.01793992519378662]"
cache_random_prompt_03,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[2100, 4663]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_random_prompt_03,Tennessee,764764_1993.txt_headquarters_state_43,-3.176957130432129,2,2,"[2100, 4663]",-6.353914260864258,headquarters_state,"[-6.3360395431518555, -0.017874937504529953]"
cache_random_prompt_04,Tennessee,764764_1993.txt_headquarters_state_43,-0.009232440032064915,2,2,"[281, 3387]",-0.01846488006412983,headquarters_state,"[-0.018454985693097115, -9.894321920000948e-06]"
patch_random_prompt_04,Tennessee,764764_1993.txt_headquarters_state_43,-3.1779541969299316,2,2,"[281, 3387]",-6.355908393859863,headquarters_state,"[-6.337782859802246, -0.018125494942069054]"
clean,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[7078, 7079]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
qr_ablate,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3459978103637695,2,0,[],-2.691995620727539,headquarters_state,"[-2.691336154937744, -0.0006594866863451898]"
cache_answer,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[7078, 7079]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_answer,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.020047664642334,2,2,"[7078, 7079]",-2.040095329284668,headquarters_state,"[-2.0398950576782227, -0.00020037073409184813]"
cache_query,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[7062, 7063]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_query,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.25109192728996277,2,2,"[7062, 7063]",-0.5021838545799255,headquarters_state,"[-0.5021166205406189, -6.723177648382261e-05]"
cache_early_prompt,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[0, 1]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_early_prompt,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3535397052764893,2,2,"[0, 1]",-2.7070794105529785,headquarters_state,"[-2.7064285278320312, -0.0006507901125587523]"
cache_random_prompt_00,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[620, 1152]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_random_prompt_00,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3476139307022095,2,2,"[620, 1152]",-2.695227861404419,headquarters_state,"[-2.6945691108703613, -0.0006586528033949435]"
cache_random_prompt_01,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[648, 2633]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_random_prompt_01,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3443145751953125,2,2,"[648, 2633]",-2.688629150390625,headquarters_state,"[-2.6879796981811523, -0.0006494796834886074]"
cache_random_prompt_02,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[1532, 6713]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_random_prompt_02,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3460886478424072,2,2,"[1532, 6713]",-2.6921772956848145,headquarters_state,"[-2.691528558731079, -0.00064876489341259]"
cache_random_prompt_03,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[4819, 5339]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_random_prompt_03,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3396179676055908,2,2,"[4819, 5339]",-2.6792359352111816,headquarters_state,"[-2.678576946258545, -0.0006590101984329522]"
cache_random_prompt_04,Pennsylvania,103730_1993.txt_headquarters_state_2,-0.02915802225470543,2,2,"[5072, 6991]",-0.05831604450941086,headquarters_state,"[-0.05830686539411545, -9.179073458653875e-06]"
patch_random_prompt_04,Pennsylvania,103730_1993.txt_headquarters_state_2,-1.3458455801010132,2,2,"[5072, 6991]",-2.6916911602020264,headquarters_state,"[-2.691042423248291, -0.00064876489341259]"
clean,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[6955, 6956, 6957, 6958, 6959, 6960, 6961, 6962, 6963]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
qr_ablate,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.43942946195602417,9,0,[],-3.9548652172088623,registrant_name,"[-2.2592759132385254, -0.6771261692047119, -0.0032902411185204983, -0.636435329914093, -0.0032604176085442305, -0.007473013363778591, -0.16148407757282257, -0.008881115354597569, -0.19763900339603424]"
cache_answer,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[6955, 6956, 6957, 6958, 6959, 6960, 6961, 6962, 6963]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_answer,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.06703715026378632,9,9,"[6955, 6956, 6957, 6958, 6959, 6960, 6961, 6962, 6963]",-0.603334367275238,registrant_name,"[-0.3494049608707428, -0.13679668307304382, -4.911301948595792e-05, -0.03721021115779877, -0.0007904027588665485, -0.00037091050762683153, -0.004685375839471817, -0.0007161913090385497, -0.073310486972332]"
cache_query,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,7,"[6934, 6935, 6936, 6937, 6938, 6939, 6940]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_query,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.1392989158630371,9,7,"[6934, 6935, 6936, 6937, 6938, 6939, 6940]",-1.253690242767334,registrant_name,"[-0.15256386995315552, -0.26513832807540894, -0.0008883106056600809, -0.5075008869171143, -0.003082882845774293, -0.004162814002484083, -0.1340671181678772, -0.005474100820720196, -0.18081186711788177]"
cache_early_prompt,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_early_prompt,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.4389764964580536,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",-3.9507884979248047,registrant_name,"[-2.269029140472412, -0.6798884272575378, -0.0035088418517261744, -0.6220306158065796, -0.0034122595097869635, -0.007828744128346443, -0.16286221146583557, -0.009153780527412891, -0.19307437539100647]"
cache_random_prompt_00,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[111, 839, 980, 1387, 1492, 2907, 3552, 5091, 5392]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_random_prompt_00,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.4411189556121826,9,9,"[111, 839, 980, 1387, 1492, 2907, 3552, 5091, 5392]",-3.9700706005096436,registrant_name,"[-2.270077705383301, -0.6816736459732056, -0.0032676656264811754, -0.6390494108200073, -0.003241168335080147, -0.00735918153077364, -0.16148103773593903, -0.008899547159671783, -0.1950213462114334]"
cache_random_prompt_01,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[346, 1398, 1524, 1877, 2216, 3162, 4121, 5320, 5734]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_random_prompt_01,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.4362196922302246,9,9,"[346, 1398, 1524, 1877, 2216, 3162, 4121, 5320, 5734]",-3.9259772300720215,registrant_name,"[-2.234567165374756, -0.6782868504524231, -0.003234514268115163, -0.630331814289093, -0.003268853761255741, -0.007244863081723452, -0.1625339686870575, -0.008854411542415619, -0.19765475392341614]"
cache_random_prompt_02,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[252, 386, 658, 1892, 2940, 3145, 3149, 5357, 6602]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_random_prompt_02,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.4390965700149536,9,9,"[252, 386, 658, 1892, 2940, 3145, 3149, 5357, 6602]",-3.951869010925293,registrant_name,"[-2.2551064491271973, -0.6810793280601501, -0.0032333259005099535, -0.6328917145729065, -0.0032657645642757416, -0.007244626525789499, -0.16260793805122375, -0.008782923221588135, -0.1976568102836609]"
cache_random_prompt_03,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[1166, 3696, 4269, 5018, 5504, 5840, 5964, 5986, 6143]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_random_prompt_03,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.44004884362220764,9,9,"[1166, 3696, 4269, 5018, 5504, 5840, 5964, 5986, 6143]",-3.960439443588257,registrant_name,"[-2.263812780380249, -0.6745035648345947, -0.003257209435105324, -0.6381134390830994, -0.003242237726226449, -0.007244863081723452, -0.16375289857387543, -0.008851458318531513, -0.19766101241111755]"
cache_random_prompt_04,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.002569901989772916,9,9,"[147, 294, 929, 1233, 1980, 2112, 3817, 5306, 5525]",-0.023129116743803024,registrant_name,"[-0.0003682888636831194, -0.008259189315140247, -1.7881377516459906e-06, -0.0088573656976223, -0.0005304598016664386, -3.5523738915799186e-05, -0.0004848258395213634, -8.809178689261898e-05, -0.004503584001213312]"
patch_random_prompt_04,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,-0.4387303590774536,9,9,"[147, 294, 929, 1233, 1980, 2112, 3817, 5306, 5525]",-3.948573112487793,registrant_name,"[-2.2582132816314697, -0.6771619319915771, -0.003255902323871851, -0.6316213011741638, -0.003229523543268442, -0.007245336659252644, -0.1613982617855072, -0.008790131658315659, -0.1976570039987564]"
clean,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[7096, 7097, 7098, 7099, 7100]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
qr_ablate,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15595410764217377,5,0,[],-0.77977055311203,registrant_name,"[-0.7304039001464844, -0.005581153091043234, -0.005257233511656523, -0.0019096963806077838, -0.03661853075027466]"
cache_answer,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[7096, 7097, 7098, 7099, 7100]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_answer,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.08536120504140854,5,5,"[7096, 7097, 7098, 7099, 7100]",-0.4268060028553009,registrant_name,"[-0.4227064251899719, -0.0013954435708001256, -0.00047958316281437874, -0.0001554368354845792, -0.0020691193640232086]"
cache_query,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[7077, 7078, 7079, 7080, 7081]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_query,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.11117477715015411,5,5,"[7077, 7078, 7079, 7080, 7081]",-0.5558738708496094,registrant_name,"[-0.5239636301994324, -0.0019055319717153907, -0.003475104458630085, -0.0013768726494163275, -0.02515268884599209]"
cache_early_prompt,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[0, 1, 2, 3, 4]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_early_prompt,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15514151751995087,5,5,"[0, 1, 2, 3, 4]",-0.7757076025009155,registrant_name,"[-0.7234352827072144, -0.005644099321216345, -0.005536460317671299, -0.001961690140888095, -0.03913011774420738]"
cache_random_prompt_00,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[2, 720, 900, 3507, 6181]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_random_prompt_00,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15624991059303284,5,5,"[2, 720, 900, 3507, 6181]",-0.7812495231628418,registrant_name,"[-0.7308226823806763, -0.005603202618658543, -0.005396679043769836, -0.0019383705221116543, -0.037488579750061035]"
cache_random_prompt_01,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[1597, 2142, 4599, 6602, 7056]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_random_prompt_01,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15460547804832458,5,5,"[1597, 2142, 4599, 6602, 7056]",-0.7730273604393005,registrant_name,"[-0.7236635684967041, -0.005585894919931889, -0.005309171974658966, -0.0019388464279472828, -0.03652992099523544]"
cache_random_prompt_02,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[488, 654, 3620, 6203, 7054]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_random_prompt_02,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15466980636119843,5,5,"[488, 654, 3620, 6203, 7054]",-0.7733489871025085,registrant_name,"[-0.7238962054252625, -0.005558036733418703, -0.005341543350368738, -0.0019319456769153476, -0.03662128746509552]"
cache_random_prompt_03,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[377, 1288, 3551, 4539, 6995]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_random_prompt_03,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.15614847838878632,5,5,"[377, 1288, 3551, 4539, 6995]",-0.780742347240448,registrant_name,"[-0.7307484149932861, -0.0055640824139118195, -0.005395493470132351, -0.0019376566633582115, -0.03709672763943672]"
cache_random_prompt_04,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.000819179811514914,5,5,"[435, 2246, 2839, 6273, 7009]",-0.004095898941159248,registrant_name,"[-0.0038742972537875175, -8.761498611420393e-05, -2.682172998902388e-05, -1.9311717551317997e-05, -8.785339014139026e-05]"
patch_random_prompt_04,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.1546415388584137,5,5,"[435, 2246, 2839, 6273, 7009]",-0.7732076644897461,registrant_name,"[-0.7237485647201538, -0.005574396345764399, -0.005332413129508495, -0.0019346822518855333, -0.03661761060357094]"
clean,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[7097, 7098, 7099]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
qr_ablate,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8225180506706238,3,0,[],-2.4675540924072266,registrant_name,"[-2.3874073028564453, -0.01483809482306242, -0.06530874222517014]"
cache_answer,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[7097, 7098, 7099]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_answer,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.40872687101364136,3,3,"[7097, 7098, 7099]",-1.2261805534362793,registrant_name,"[-1.210167646408081, -0.006226782221347094, -0.009786129929125309]"
cache_query,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[7080, 7081, 7082]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_query,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.4160325229167938,3,3,"[7080, 7081, 7082]",-1.248097538948059,registrant_name,"[-1.2162280082702637, -0.005834097974002361, -0.026035437360405922]"
cache_early_prompt,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[0, 1, 2]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_early_prompt,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8222586512565613,3,3,"[0, 1, 2]",-2.466775894165039,registrant_name,"[-2.3871169090270996, -0.014965523965656757, -0.06469357013702393]"
cache_random_prompt_00,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[65, 1795, 4221]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_random_prompt_00,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8223993182182312,3,3,"[65, 1795, 4221]",-2.467197895050049,registrant_name,"[-2.387143135070801, -0.014861584641039371, -0.06519315391778946]"
cache_random_prompt_01,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[1194, 1777, 2767]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_random_prompt_01,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8221482038497925,3,3,"[1194, 1777, 2767]",-2.466444492340088,registrant_name,"[-2.386416435241699, -0.014917724765837193, -0.06511050462722778]"
cache_random_prompt_02,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[1924, 3685, 5154]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_random_prompt_02,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8208333849906921,3,3,"[1924, 3685, 5154]",-2.4625000953674316,registrant_name,"[-2.3825955390930176, -0.014671414159238338, -0.0652332454919815]"
cache_random_prompt_03,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[1420, 2619, 4732]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_random_prompt_03,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8270008563995361,3,3,"[1420, 2619, 4732]",-2.4810025691986084,registrant_name,"[-2.4008097648620605, -0.014760102145373821, -0.06543269008398056]"
